2013,1,2,7.9022
2013,1,9,7.9025
2013,1,16,7.9043
2013,1,23,7.9093
2013,1,30,7.9183
2013,2,6,7.9266
2013,2,13,7.9303
2013,2,20,7.9344
2013,2,27,7.9391
2013,3,6,7.9448
2013,3,13,7.9494
2013,3,20,7.95
2013,3,27,7.9504
2013,4,3,7.954
2013,4,10,7.9581
2013,4,17,7.9608
2013,4,24,7.9619
2013,5,1,7.9602
2013,5,8,7.958
2013,5,15,7.9583
2013,5,22,7.9657
2013,5,29,7.9756
2013,6,5,7.9796
2013,6,12,7.9773
2013,6,19,7.9716
2013,6,26,7.9651
2013,7,3,7.9541
2013,7,10,7.9359
2013,7,17,7.9169
2013,7,24,7.9031
2013,7,31,7.8936
2013,8,7,7.8811
2013,8,14,7.8702
2013,8,21,7.864
2013,8,28,7.856
2013,9,4,7.8465
2013,9,11,7.8422
2013,9,18,7.8409
2013,9,25,7.8403
2013,10,2,7.8407
2013,10,9,7.8448
2013,10,16,7.8518
2013,10,23,7.8579
2013,10,30,7.8635
2013,11,6,7.865
2013,11,13,7.868
2013,11,20,7.8679
2013,11,27,7.8675
2013,12,4,7.8674
2013,12,11,7.8704
2013,12,18,7.8756
2013,12,25,7.8787
2014,1,1,7.8815
2014,1,8,7.885
2014,1,15,7.8873
2014,1,22,7.8914
2014,1,29,7.8954
2014,2,5,7.9023
2014,2,12,7.9181
2014,2,19,7.9325
2014,2,26,7.9371
2014,3,5,7.9398
2014,3,12,7.9451
2014,3,19,7.9528
2014,3,26,7.9569
2014,4,2,7.9584
2014,4,9,7.9606
2014,4,16,7.9618
2014,4,23,7.9647
2014,4,30,7.9718
2014,5,7,7.9758
2014,5,14,7.9796
2014,5,21,7.9877
2014,5,28,7.9906
2014,6,4,7.9808
2014,6,11,7.9638
2014,6,18,7.9486
2014,6,25,7.9344
2014,7,2,7.9176
2014,7,9,7.9026
2014,7,16,7.8945
2014,7,23,7.8881
2014,7,30,7.8777
2014,8,6,7.868
2014,8,13,7.8636
2014,8,20,7.8608
2014,8,27,7.8552
2014,9,3,7.8489
2014,9,10,7.8464
2014,9,17,7.8447
2014,9,24,7.8361
2014,10,1,7.8274
2014,10,8,7.8295
2014,10,15,7.8373
2014,10,22,7.8374
2014,10,29,7.84
2014,11,5,7.8488
2014,11,12,7.8555
2014,11,19,7.8598
2014,11,26,7.8628
2014,12,3,7.8662
2014,12,10,7.8717
2014,12,17,7.8793
2014,12,24,7.8766
2014,12,31,7.8837
2015,1,7,7.9104
2015,1,14,7.9178
2015,1,21,7.9324
2015,1,28,7.9545
2015,2,4,7.9678
2015,2,11,7.9742
2015,2,18,7.9758
2015,2,25,7.9751
2015,3,4,7.9744
2015,3,11,7.9772
2015,3,18,7.9814
2015,3,25,7.9815
2015,4,1,7.981
2015,4,8,7.9831
2015,4,15,7.9884
2015,4,22,7.993
2015,4,29,7.9936
2015,5,6,7.9948
2015,5,13,8.0049
2015,5,20,8.0222
2015,5,27,8.0348
2015,6,3,8.034
2015,6,10,8.0234
2015,6,17,8.0088
2015,6,24,7.9917
2015,7,1,7.9748
2015,7,8,7.9604
2015,7,15,7.9456
2015,7,22,7.9308
2015,7,29,7.9175
2015,8,5,7.9081
2015,8,12,7.9011
2015,8,19,7.8924
2015,8,26,7.8829
2015,9,2,7.8768
2015,9,9,7.8718
2015,9,16,7.8666
2015,9,23,7.8611
2015,9,30,7.8592
2015,10,7,7.86
2015,10,14,7.8571
2015,10,21,7.8546
2015,10,28,7.8568
2015,11,4,7.8628
2015,11,11,7.8722
2015,11,18,7.8833
2015,11,25,7.8905
2015,12,2,7.8962
2015,12,9,7.9033
2015,12,16,7.9196
2015,12,23,7.9345
2015,12,30,7.9388
2016,1,6,7.9445
2016,1,13,7.952
2016,1,20,7.958
2016,1,27,7.9609
2016,2,3,7.9632
2016,2,10,7.9657
2016,2,17,7.9683
2016,2,24,7.9708
2016,3,2,7.9725
2016,3,9,7.9746
2016,3,16,7.9776
2016,3,23,7.9812
2016,3,30,7.9822
2016,4,6,7.9825
2016,4,13,7.9853
2016,4,20,7.9933
2016,4,27,8.0042
2016,5,4,8.0168
2016,5,11,8.0309
2016,5,18,8.0346
2016,5,25,8.0227
2016,6,1,8.0046
2016,6,8,7.9866
2016,6,15,7.9676
2016,6,22,7.9495
2016,6,29,7.9353
2016,7,6,7.9245
2016,7,13,7.9138
2016,7,20,7.9036
2016,7,27,7.8963
2016,8,3,7.8909
2016,8,10,7.8844
2016,8,17,7.8778
2016,8,24,7.8739
2016,8,31,7.8705
2016,9,7,7.8668
2016,9,14,7.8628
2016,9,21,7.8615
2016,9,28,7.8636
2016,10,5,7.8682
2016,10,12,7.8728
2016,10,19,7.8754
2016,10,26,7.8784
2016,11,2,7.8845
2016,11,9,7.8894
2016,11,16,7.8951
2016,11,23,7.9051
2016,11,30,7.9197
2016,12,7,7.9347
2016,12,14,7.9412
2016,12,21,7.9454
2016,12,28,7.9499
2017,1,4,7.9531
2017,1,11,7.9584
2017,1,18,7.9702
2017,1,25,7.9798
2017,2,1,7.9826
2017,2,8,7.9857
2017,2,15,7.9905
2017,2,22,7.9925
2017,3,1,7.9933
2017,3,8,7.9948
2017,3,15,7.9952
2017,3,22,7.9951
2017,3,29,7.9956
2017,4,5,7.9957
2017,4,12,7.9946
2017,4,19,7.9929
2017,4,26,7.993
2017,5,3,7.9993
2017,5,10,8.0097
2017,5,17,8.0181
2017,5,24,8.0238
2017,5,31,8.026
2017,6,7,8.0195
2017,6,14,8.0062
2017,6,21,7.9956
2017,6,28,7.9887
2017,7,5,7.9797
2017,7,12,7.9689
2017,7,19,7.957
2017,7,26,7.9467
2017,8,2,7.9356
2017,8,9,7.9244
2017,8,16,7.9168
2017,8,23,7.9115
2017,8,30,7.9056
2017,9,6,7.8983
2017,9,13,7.8935
2017,9,20,7.8904
2017,9,27,7.8846
2017,10,4,7.8884
2017,10,11,7.8997
2017,10,18,7.8984
2017,10,25,7.8961
2017,11,1,7.8923
2017,11,8,7.8888
2017,11,15,7.891
