4.5115,4.1716,3.5632,3.5095
11.535,4.011,3.298,3.2949
18.558,3.7833,3.0393,3.0653
25.581,3.4616,2.6564,2.7026
32.604,3.2129,2.3455,2.3719
39.627,3.1356,2.1223,2.2159
46.65,3.1251,1.8595,2.0175
53.673,3.0959,1.7234,1.8796
60.696,3.047,1.7743,1.8478
67.719,2.9736,1.7577,1.7794
74.742,2.8178,1.5428,1.5949
81.765,2.7634,1.4597,1.4554
88.788,2.8271,1.5723,1.4194
95.812,2.9427,1.6799,1.5048
102.83,3.0762,1.7702,1.6054
109.86,3.2706,1.9749,1.7728
116.88,3.5311,2.2801,2.0245
123.9,3.6913,2.4996,2.2091
130.93,3.8755,2.7808,2.4359
137.95,4.0613,3.0642,2.6815
144.97,4.233,3.3166,2.9186
152,4.3892,3.5138,3.1112
159.02,4.5363,3.6685,3.2497
166.04,4.7176,3.8282,3.3653
173.07,4.9094,4.0033,3.4964
180.09,5.0453,4.1725,3.6393
187.11,5.1551,4.3259,3.7753
194.13,5.2589,4.4777,3.918
201.16,5.3679,4.6199,4.048
208.18,5.4979,4.7666,4.172
215.2,5.6202,4.8942,4.2938
222.23,5.7368,5.0215,4.4174
229.25,5.8238,5.1399,4.519
236.27,5.8955,5.2323,4.5865
243.3,6.0151,5.318,4.6818
250.32,6.1727,5.4455,4.8268
257.34,6.2872,5.5792,4.9882
264.37,6.2956,5.6371,5.0422
271.39,6.2649,5.656,5.0705
278.41,6.2567,5.6773,5.1447
285.43,6.2794,5.7396,5.2365
292.46,6.2572,5.7343,5.2446
299.48,6.1865,5.68,5.2003
306.5,6.1122,5.61,5.1774
313.53,5.9965,5.5431,5.1722
320.55,5.8476,5.4323,5.0885
327.57,5.5638,5.2349,4.8618
334.6,5.2651,4.9779,4.6825
341.62,4.9678,4.7392,4.5041
348.64,4.7225,4.5193,4.1455
355.67,4.6434,4.2736,3.8481
362.69,4.3979,3.9145,3.6336
