4.5115,2.7287,3.6493,2.6513
11.535,2.4167,3.3568,2.3259
18.558,2.0989,3.0982,2.0919
25.581,1.7398,2.8721,1.79
32.604,1.5864,2.7123,1.7819
39.627,1.5204,2.4853,1.8436
46.65,1.5182,2.2208,1.861
53.673,1.6907,2.1138,1.9678
60.696,1.834,2.1683,1.9159
67.719,1.8125,2.0453,1.6307
74.742,1.6555,1.7852,1.2663
81.765,1.582,1.808,1.1743
88.788,1.6455,1.9809,1.3166
95.812,1.7858,2.0501,1.5776
102.83,1.8716,2.1649,1.9173
109.86,2.1826,2.55,2.2686
116.88,2.7109,3.1049,2.8308
123.9,3.0977,3.9758,3.3214
130.93,3.8204,4.9662,4.3862
137.95,4.9394,5.6392,5.3772
144.97,5.6831,6.017,6.1054
152,7.1693,7.3582,7.3029
159.02,8.8933,8.7604,8.9635
166.04,9.7114,9.6362,9.9095
173.07,10.34,10.386,10.569
180.09,10.843,10.802,10.994
187.11,11.621,11.434,11.559
194.13,12.808,12.003,12.041
201.16,13.295,12.531,12.834
208.18,12.907,12.415,12.894
215.2,12.888,13.035,13.338
222.23,12.56,13.357,13.132
229.25,12.458,13.295,13.181
236.27,12.333,13.004,13.153
243.3,12.325,12.471,12.663
250.32,11.948,12.499,12.114
257.34,11.136,11.824,10.832
264.37,10.503,10.859,10.008
271.39,9.8995,10.087,9.9458
278.41,8.9383,9.5145,9.3867
285.43,8.2863,8.6287,8.5377
292.46,8.0361,7.9115,8.09
299.48,7.6123,7.335,7.3284
306.5,7.1712,6.8018,6.937
313.53,6.6612,6.3389,6.6044
320.55,6.213,5.8794,6.2293
327.57,5.8004,5.5776,5.775
334.6,5.3715,5.2096,5.4573
341.62,4.9017,4.8682,5.0859
348.64,4.3782,4.3773,4.4495
355.67,4.0016,3.9263,4.2356
362.69,3.4455,3.679,3.7763
