2050,1,2,2.4188,2.5319,-1.7108
2050,1,9,2.2959,2.3011,-1.6983
2050,1,16,2.0545,2.1551,-1.8006
2050,1,23,1.8095,2.2866,-1.9322
2050,1,30,1.5511,2.2246,-1.8432
2050,2,6,1.4604,1.3273,-1.4236
2050,2,13,1.8025,1.0564,-0.80322
2050,2,20,1.8041,0.49208,-0.52879
2050,2,27,1.8099,0.04,-0.15715
2050,3,6,1.6835,-0.0065357,-0.0063257
2050,3,13,1.4729,-0.081633,-0.070703
2050,3,20,1.3006,-0.09976,-0.08706
2050,3,27,1.2029,-0.30384,0.049251
2050,4,3,1.1788,-0.47908,0.25343
2050,4,10,0.94573,-0.61802,0.35993
2050,4,17,0.90602,-0.74059,0.33772
2050,4,24,1.0564,-0.74104,0.39334
2050,5,1,1.1499,-0.69529,0.51465
2050,5,8,1.2676,-0.59518,0.59533
2050,5,15,1.4027,-0.42721,0.71808
2050,5,22,1.6267,-0.18348,1.0051
2050,5,29,1.8283,0.014699,1.2755
2050,6,5,1.975,0.20407,1.5152
2050,6,12,2.0774,0.33396,1.7379
2050,6,19,2.2507,0.58987,2.0714
2050,6,26,2.4621,0.88626,2.4409
2050,7,3,2.6736,1.1201,2.6567
2050,7,10,2.8839,1.2925,2.8493
2050,7,17,3.0515,1.4364,3.0659
2050,7,24,3.2503,1.5833,3.2551
2050,7,31,3.4719,1.7648,3.4759
2050,8,7,3.7633,1.9471,3.7404
2050,8,14,3.9733,2.1246,3.8725
2050,8,21,4.0797,2.2967,3.8655
2050,8,28,4.131,2.382,3.9428
2050,9,4,4.186,2.5258,3.9808
2050,9,11,4.2356,2.7313,4.0336
2050,9,18,4.2071,2.7386,4.1787
2050,9,25,4.1993,2.7891,4.2455
2050,10,2,4.2335,2.7796,4.2113
2050,10,9,4.363,2.8416,4.343
2050,10,16,4.6378,2.9956,4.5757
2050,10,23,4.9303,3.0326,4.6816
2050,10,30,5.0134,2.9536,4.883
2050,11,6,4.9679,2.782,4.8957
2050,11,13,4.9735,2.5861,5.0156
2050,11,20,5.0498,2.5103,4.7923
2050,11,27,4.895,2.7281,4.6447
2050,12,4,4.8609,2.7537,4.6741
2050,12,11,5.0763,2.6962,4.5454
2050,12,18,4.7723,2.5763,4.3949
2050,12,25,4.1928,2.4642,4.3978
2051,1,1,3.7006,2.576,4.577
2051,1,8,3.8378,2.4818,4.4941
2051,1,15,4.0156,2.4316,4.1366
2051,1,22,3.9957,2.4922,4.6284
2051,1,29,3.9499,2.8146,4.9391
2051,2,5,4.1823,2.9448,4.9056
2051,2,12,3.7774,2.4015,4.5149
2051,2,19,3.2275,2.0827,4.1427
2051,2,26,3.2537,2.1682,4.0745
2051,3,5,3.5001,1.9418,3.7966
2051,3,12,3.6403,1.6838,3.4914
2051,3,19,3.3658,1.3411,3.2573
2051,3,26,3.2884,0.96303,3.4035
2051,4,2,3.3583,0.9311,3.8179
2051,4,9,3.465,1.2198,4.0519
2051,4,16,3.5854,1.4307,4.3091
2051,4,23,3.7965,1.7754,4.665
2051,4,30,3.9891,2.1496,5.112
2051,5,7,4.1468,2.3939,5.4445
2051,5,14,4.3248,2.4891,5.6371
2051,5,21,4.5312,2.641,5.7397
2051,5,28,4.6804,2.8366,5.8583
2051,6,4,4.8408,3.0262,5.9805
2051,6,11,5.0057,3.2641,6.1779
2051,6,18,5.1504,3.4172,6.3432
2051,6,25,5.3744,3.5637,6.4851
2051,7,2,5.5768,3.6701,6.5921
2051,7,9,5.6677,3.7733,6.7101
2051,7,16,5.7278,3.8479,6.7893
2051,7,23,5.7847,3.9074,6.8448
2051,7,30,5.8684,3.9771,6.852
2051,8,6,5.9533,4.0998,6.9015
2051,8,13,6.0183,4.1861,6.9759
2051,8,20,6.095,4.2324,7.0581
2051,8,27,6.1335,4.4109,7.1334
2051,9,3,6.2302,4.5648,7.2868
2051,9,10,6.4178,4.6643,7.4802
2051,9,17,6.548,4.716,7.7247
2051,9,24,6.5438,4.6543,7.7823
2051,10,1,6.5551,4.4964,7.7794
2051,10,8,6.3887,4.2759,7.7469
2051,10,15,6.3768,4.1761,7.6248
2051,10,22,6.3379,4.056,7.6492
2051,10,29,6.2358,4.1033,7.7331
2051,11,5,6.1986,4.243,7.767
2051,11,12,6.2436,4.4784,8.0846
2051,11,19,6.4678,4.5507,8.2604
2051,11,26,6.383,4.5303,8.4082
2051,12,3,5.9721,4.491,8.2712
2051,12,10,5.4835,4.4563,7.9254
2051,12,17,4.9323,4.5107,7.546
2051,12,24,4.8699,4.7495,7.3037
2051,12,31,4.7174,4.8363,7.2269
2052,1,7,3.7643,4.745,6.7599
2052,1,14,3.3663,5.166,6.3562
2052,1,21,2.7785,5.1336,5.8457
2052,1,28,2.1901,4.6707,4.7175
2052,2,4,1.9553,3.9986,4.2058
2052,2,11,1.796,3.565,4.2133
2052,2,18,1.9134,3.4798,4.1834
2052,2,25,2.0298,3.6244,4.3674
2052,3,3,2.1957,3.645,4.6556
2052,3,10,1.6254,3.2393,4.6348
2052,3,17,1.1204,3.3001,4.0891
2052,3,24,0.94347,3.8052,3.9958
2052,3,31,0.79946,4.103,4.0073
2052,4,7,0.5403,4.196,3.955
2052,4,14,0.31846,4.1731,3.9685
2052,4,21,0.18843,4.1913,4.1316
2052,4,28,0.30016,4.2955,4.4738
2052,5,5,0.52939,4.5612,4.8661
2052,5,12,0.98431,4.8664,5.2807
2052,5,19,1.3499,5.1047,5.6763
2052,5,26,1.8047,5.3472,6.1061
2052,6,2,2.1514,5.6681,6.4263
2052,6,9,2.4403,5.8482,6.6448
2052,6,16,2.7067,6.1285,6.846
2052,6,23,2.9236,6.2668,6.9792
2052,6,30,3.0057,6.3135,7.1374
2052,7,7,3.1886,6.4872,7.2704
2052,7,14,3.2852,6.6184,7.3444
2052,7,21,3.3975,6.7739,7.455
2052,7,28,3.621,6.9925,7.6212
2052,8,4,3.8207,7.1325,7.7075
2052,8,11,3.973,7.218,7.7724
2052,8,18,4.2177,7.3029,7.815
2052,8,25,4.3485,7.3936,7.8952
2052,9,1,4.4815,7.5455,7.9646
2052,9,8,4.5339,7.6743,8.0479
2052,9,15,4.5363,7.7699,8.1841
2052,9,22,4.5885,7.8278,8.0468
2052,9,29,4.5791,7.8462,7.9467
2052,10,6,4.6163,7.9194,8.058
2052,10,13,4.6765,7.9863,8.0856
2052,10,20,4.6428,7.9722,8.1536
2052,10,27,4.7767,7.8541,8.3055
2052,11,3,4.7784,7.6214,8.2176
2052,11,10,4.5408,7.5171,8.1346
2052,11,17,4.2805,7.3447,7.803
2052,11,24,4.2548,7.1442,7.3197
2052,12,1,4.2619,6.9163,6.9618
2052,12,8,3.8747,6.625,6.7876
2052,12,15,3.2458,5.8516,6.2805
2052,12,22,2.68,5.2023,6.0933
2052,12,29,2.2366,4.982,5.9373
2053,1,5,1.7126,5.011,5.4473
2053,1,12,1.1593,4.8201,4.9174
2053,1,19,0.46494,4.5644,4.6979
2053,1,26,0.12976,4.4232,4.6894
2053,2,2,-0.24575,4.4338,4.8346
2053,2,9,-0.60339,4.4187,4.8222
2053,2,16,-0.60065,4.1426,4.7808
2053,2,23,-0.208,3.856,4.7064
2053,3,2,0.26039,3.9241,4.6061
2053,3,9,0.53507,4.1462,4.1298
2053,3,16,0.78212,4.0459,3.5577
2053,3,23,0.88418,3.6874,3.1287
2053,3,30,0.97024,3.6395,2.9747
2053,4,6,1.3986,3.9436,3.1024
