4.5115,7.8748,7.9223,7.8075
11.535,7.8785,7.9277,7.8132
18.558,7.8833,7.9347,7.8224
25.581,7.8917,7.9444,7.8352
32.604,7.9,7.9525,7.8457
39.627,7.905,7.9561,7.8518
46.65,7.9073,7.9601,7.8576
53.673,7.9069,7.9635,7.8625
60.696,7.9083,7.9668,7.8641
67.719,7.9102,7.9696,7.8654
74.742,7.9118,7.9717,7.869
81.765,7.9127,7.9735,7.8728
88.788,7.9141,7.9752,7.8754
95.812,7.9171,7.9763,7.8772
102.83,7.9203,7.9785,7.879
109.86,7.9268,7.9842,7.8836
116.88,7.9324,7.9954,7.8902
123.9,7.9329,8.008,7.8955
130.93,7.9353,8.0243,7.9041
137.95,7.9392,8.0405,7.9135
144.97,7.9433,8.0488,7.9225
152,7.9405,8.0415,7.9213
159.02,7.9302,8.0226,7.9104
166.04,7.9165,7.9979,7.8953
173.07,7.9037,7.9752,7.8794
180.09,7.8916,7.9584,7.8625
187.11,7.88,7.946,7.8486
194.13,7.8681,7.935,7.837
201.16,7.8578,7.9255,7.8247
208.18,7.849,7.917,7.8139
215.2,7.841,7.9099,7.8051
222.23,7.8327,7.9023,7.795
229.25,7.8254,7.8946,7.7858
236.27,7.8188,7.8875,7.7771
243.3,7.8121,7.8812,7.7693
250.32,7.8079,7.8787,7.7648
257.34,7.8047,7.8755,7.7601
264.37,7.7983,7.8696,7.7532
271.39,7.7949,7.866,7.7499
278.41,7.7951,7.8668,7.7503
285.43,7.7986,7.8694,7.7542
292.46,7.8009,7.8695,7.754
299.48,7.8051,7.8709,7.7542
306.5,7.8097,7.8748,7.7531
313.53,7.8128,7.8791,7.754
320.55,7.8185,7.8894,7.7579
327.57,7.8247,7.8984,7.7639
334.6,7.8315,7.9095,7.7749
341.62,7.8411,7.9192,7.7831
348.64,7.851,7.9248,7.789
355.67,7.8591,7.9337,7.7947
362.69,7.8659,7.9431,7.7992
