4.5115,4.3702,3.7369,3.2387
11.535,4.2318,3.425,2.8747
18.558,4.1326,3.1696,2.7279
25.581,3.9293,2.8245,2.4719
32.604,3.7583,2.5991,2.2973
39.627,3.7102,2.4043,2.2958
46.65,3.6447,2.0396,2.199
53.673,3.6661,1.8756,2.0365
60.696,3.716,1.946,1.9322
67.719,3.6629,1.8586,1.8479
74.742,3.5327,1.5351,1.6483
81.765,3.5253,1.492,1.5177
88.788,3.6236,1.6953,1.4896
95.812,3.767,1.8488,1.7502
102.83,3.8901,1.8736,2.1955
109.86,4.1359,2.0568,2.6143
116.88,4.579,2.7485,3.1829
123.9,5.0643,3.5714,3.7766
130.93,5.9479,4.2644,4.7388
137.95,7.1837,5.1259,5.358
144.97,8.0618,5.8013,6.1638
152,9.5363,7.0465,7.4995
159.02,10.873,8.468,9.1469
166.04,11.498,9.5535,10.127
173.07,11.422,10.409,10.896
180.09,12.042,10.899,11.789
187.11,13.181,11.57,12.328
194.13,14.313,12.092,12.252
201.16,14.685,12.762,12.921
208.18,14.206,12.526,13.446
215.2,14.459,12.891,14.171
222.23,14.351,13.104,13.887
229.25,14.113,13.25,13.896
236.27,13.872,12.919,14.049
243.3,13.347,12.374,13.414
250.32,12.949,12.467,12.729
257.34,12.44,11.86,12.045
264.37,11.807,11.273,11.298
271.39,11.291,10.473,10.991
278.41,10.597,9.6898,10.118
285.43,9.9007,8.8993,9.2274
292.46,9.401,8.1788,8.68
299.48,8.6743,7.514,8.229
306.5,8.123,6.9001,7.9777
313.53,7.7497,6.5511,7.5146
320.55,7.4111,6.2053,6.8988
327.57,6.9891,6.0957,6.1726
334.6,6.626,5.6742,5.7667
341.62,6.289,5.3579,5.33
348.64,5.856,5.033,4.6308
355.67,5.5327,4.5752,4.1534
362.69,5.0573,4.1204,3.729
