4.5115,7.8413,7.9069,7.8212
11.535,7.8472,7.9131,7.828
18.558,7.8532,7.9211,7.8369
25.581,7.8628,7.9297,7.8487
32.604,7.8705,7.9382,7.8603
39.627,7.8737,7.9418,7.8667
46.65,7.8759,7.9449,7.8682
53.673,7.8759,7.948,7.8704
60.696,7.876,7.9514,7.8749
67.719,7.8778,7.954,7.8797
74.742,7.8813,7.9561,7.8856
81.765,7.8834,7.9592,7.8897
88.788,7.8844,7.9625,7.8924
95.812,7.8855,7.9659,7.8936
102.83,7.8896,7.9689,7.896
109.86,7.8946,7.9731,7.9013
116.88,7.8989,7.9813,7.9074
123.9,7.9034,7.9907,7.9128
130.93,7.911,8.0036,7.9213
137.95,7.9191,8.0164,7.9311
144.97,7.9262,8.0233,7.9392
152,7.924,8.0178,7.9374
159.02,7.9132,8.0026,7.9271
166.04,7.8976,7.9823,7.9134
173.07,7.8813,7.9605,7.8968
180.09,7.8651,7.9429,7.8775
187.11,7.8499,7.9301,7.8596
194.13,7.8359,7.9184,7.8437
201.16,7.8241,7.9079,7.8292
208.18,7.8136,7.8985,7.8165
215.2,7.8047,7.8916,7.8061
222.23,7.796,7.8848,7.7966
229.25,7.7882,7.8767,7.7876
236.27,7.7812,7.8692,7.778
243.3,7.7741,7.8631,7.7695
250.32,7.7699,7.8602,7.7653
257.34,7.7664,7.856,7.7613
264.37,7.7598,7.8486,7.7536
271.39,7.7562,7.8445,7.7489
278.41,7.7574,7.8434,7.7492
285.43,7.7617,7.8462,7.7513
292.46,7.7632,7.8468,7.7488
299.48,7.7664,7.8493,7.7479
306.5,7.7698,7.8543,7.7506
313.53,7.7749,7.8582,7.7561
320.55,7.7812,7.8677,7.7627
327.57,7.7859,7.8767,7.7729
334.6,7.7915,7.8869,7.7865
341.62,7.7989,7.8942,7.7972
348.64,7.8097,7.9016,7.805
355.67,7.8208,7.9136,7.8127
362.69,7.8313,7.9211,7.8216
