4.5115,4.8537,3.365,2.8753
11.535,4.6396,3.1895,2.5818
18.558,4.423,3.0719,2.2192
25.581,4.1043,2.8137,1.8549
32.604,3.7931,2.5554,1.6145
39.627,3.5773,2.3549,1.5323
46.65,3.5178,2.0651,1.4355
53.673,3.5931,1.911,1.3616
60.696,3.5777,1.8144,1.2851
67.719,3.5353,1.7282,1.1808
74.742,3.5231,1.6697,0.98813
81.765,3.5636,1.6944,0.87286
88.788,3.6268,1.7934,0.90002
95.812,3.7234,1.9315,0.99659
102.83,3.863,2.0785,1.1206
109.86,4.0844,2.3079,1.3065
116.88,4.3657,2.622,1.6016
123.9,4.5221,2.8508,1.7908
130.93,4.7278,3.1084,2.0088
137.95,4.9154,3.3555,2.2321
144.97,5.0824,3.6081,2.4574
152,5.2285,3.852,2.6542
159.02,5.3756,4.0451,2.8289
166.04,5.4966,4.1881,2.9998
173.07,5.6283,4.3326,3.1729
180.09,5.7554,4.4799,3.3287
187.11,5.8921,4.6219,3.4494
194.13,6.013,4.7592,3.571
201.16,6.1169,4.8886,3.6978
208.18,6.2415,5.0427,3.8422
215.2,6.3838,5.2165,3.9587
222.23,6.512,5.3716,4.051
229.25,6.6463,5.486,4.1669
236.27,6.7331,5.5737,4.2573
243.3,6.8098,5.6867,4.3803
250.32,6.9403,5.8391,4.5453
257.34,7.0904,5.9918,4.6913
264.37,7.1152,6.0547,4.7554
271.39,7.1166,6.068,4.7983
278.41,7.1575,6.1012,4.8534
285.43,7.2182,6.1325,4.9679
292.46,7.2562,6.1063,5.006
299.48,7.2209,6.0317,5.0221
306.5,7.1401,5.9233,5.0232
313.53,7.0106,5.7942,4.955
320.55,6.8754,5.6637,4.8868
327.57,6.7091,5.4639,4.6802
334.6,6.446,5.1281,4.3731
341.62,6.1079,4.7679,4.062
348.64,5.7436,4.4653,3.7892
355.67,5.5096,4.1475,3.5845
362.69,5.2091,3.7424,3.336
