4.5115,4.6978,3.5518,2.5063
11.535,4.4942,3.4299,2.129
18.558,4.2766,3.3238,1.7627
25.581,3.9774,3.0564,1.4662
32.604,3.6967,2.8514,1.287
39.627,3.5197,2.6829,1.3401
46.65,3.466,2.2818,1.315
53.673,3.5607,2.2038,1.2899
60.696,3.5694,2.1981,1.1219
67.719,3.5334,2.1688,0.94323
74.742,3.5142,2.0688,0.75879
81.765,3.5465,2.0777,0.74579
88.788,3.6044,2.3228,0.7748
95.812,3.7664,2.6887,1.0254
102.83,3.9344,3.0876,1.4037
109.86,4.258,3.4681,1.7055
116.88,4.8174,3.9402,2.1926
123.9,5.4497,4.5383,2.5648
130.93,6.0132,5.3587,3.3258
137.95,7.3372,6.2887,4.1564
144.97,8.3153,6.8137,4.9015
152,9.604,7.8813,6.4594
159.02,10.907,9.1147,7.8546
166.04,11.83,10.294,8.5498
173.07,12.567,11.074,9.1922
180.09,13.048,11.642,9.7433
187.11,13.685,12.475,10.718
194.13,15.038,13.071,11.289
201.16,15.388,13.659,11.943
208.18,15.105,13.482,12.068
215.2,15.273,13.669,12.97
222.23,15.194,13.788,13.032
229.25,14.808,13.771,12.968
236.27,14.623,13.497,12.993
243.3,14.445,12.992,12.044
250.32,14,12.83,11.124
257.34,12.775,12.408,10.521
264.37,11.981,11.69,9.4152
271.39,11.381,10.773,9.1389
278.41,10.57,9.9019,8.875
285.43,10.135,9.2781,8.1229
292.46,9.665,8.6163,7.5629
299.48,8.983,7.9652,7.0607
306.5,8.431,7.2414,6.7059
313.53,8.0228,6.7084,6.1988
320.55,7.6501,6.2852,5.8766
327.57,7.2142,5.9135,5.2851
334.6,6.71,5.3305,4.6002
341.62,6.2733,4.9846,4.1444
348.64,5.7954,4.6461,3.7397
355.67,5.4963,4.2142,3.4151
362.69,5.153,3.8292,3.1208
