2050,1,2,0.32526,2.4836,2.5063
2050,1,9,-0.15069,2.2231,1.4925
2050,1,16,0.18587,2.1429,1.6529
2050,1,23,0.54341,2.922,1.6664
2050,1,30,0.77255,3.3356,2.5996
2050,2,6,1.0282,3.1909,3.251
2050,2,13,1.5866,2.4795,3.8393
2050,2,20,1.5617,2.3875,3.0871
2050,2,27,1.4321,2.5062,3.1438
2050,3,6,1.3198,2.2844,3.738
2050,3,13,1.2142,1.8099,3.6777
2050,3,20,0.93381,1.5615,3.1209
2050,3,27,0.80792,1.4511,3.095
2050,4,3,0.99991,1.2858,3.4932
2050,4,10,0.69041,1.0416,3.4077
2050,4,17,0.99487,1.4449,3.3109
2050,4,24,0.74224,0.97754,3.41
2050,5,1,1.5393,1.5144,3.3697
2050,5,8,1.628,2.8346,3.8682
2050,5,15,2.597,2.2741,3.7713
2050,5,22,3.9479,1.8991,3.2526
2050,5,29,5.1169,4.4542,3.4713
2050,6,5,7.2009,5.8892,6.0041
2050,6,12,7.1109,6.8286,7.0067
2050,6,19,6.2878,7.4481,7.0488
2050,6,26,7.5824,8.1966,8.6054
2050,7,3,9.1977,7.3592,8.8167
2050,7,10,11.956,8.3561,8.5782
2050,7,17,13.453,9.4157,10.328
2050,7,24,12.883,10.118,11.951
2050,7,31,13.131,11.303,13.864
2050,8,7,13.531,13.217,13.496
2050,8,14,13.835,12.831,12.711
2050,8,21,13.404,12.51,12.841
2050,8,28,12.662,11.071,12.979
2050,9,4,12.279,10.405,12.484
2050,9,11,12.426,9.5558,12.206
2050,9,18,12.205,9.2375,12.362
2050,9,25,11.021,8.4995,10.498
2050,10,2,9.8423,8.534,8.4183
2050,10,9,8.401,8.3619,8.5576
2050,10,16,8.388,8.2303,8.7516
2050,10,23,8.248,8.5266,8.6172
2050,10,30,6.6932,7.8432,8.6982
2050,11,6,6.2099,6.9559,7.8324
2050,11,13,6.4291,6.0657,7.3815
2050,11,20,5.8089,5.6521,6.6683
2050,11,27,4.6931,5.4703,6.7633
2050,12,4,4.2816,5.2274,6.8026
2050,12,11,4.1773,5.428,5.8564
2050,12,18,3.3383,4.7612,5.2178
2050,12,25,3.1832,4.2698,4.5997
2051,1,1,3.2101,4.5285,4.434
2051,1,8,3.2582,4.1788,4.1567
2051,1,15,3.4427,4.2762,4.2498
2051,1,22,3.6073,4.2185,4.6765
2051,1,29,3.7467,4.0215,4.7133
2051,2,5,3.8002,3.8369,5.0221
2051,2,12,3.2245,2.9112,4.2072
2051,2,19,2.5396,2.1777,3.9788
2051,2,26,2.5861,2.1575,3.8102
2051,3,5,2.6433,2.3775,3.8189
2051,3,12,2.2814,1.4542,3.3113
2051,3,19,1.8637,0.72859,2.4167
2051,3,26,1.6343,1.1308,2.6806
2051,4,2,1.4106,1.8516,3.0211
2051,4,9,1.3655,2.5114,3.6914
2051,4,16,1.6173,2.7282,4.5177
2051,4,23,1.2588,3.6038,5.4407
2051,4,30,2.4794,5.0356,6.8575
2051,5,7,2.7724,6.3661,9.4028
2051,5,14,4.1044,8.0901,11.604
2051,5,21,6.0125,7.9051,12.814
2051,5,28,5.7695,7.8368,13.171
2051,6,4,7.3416,7.4995,14.073
2051,6,11,9.5077,8.5861,15.267
2051,6,18,8.5132,9.4582,14.556
2051,6,25,6.7452,9.177,14.917
2051,7,2,8.4794,10.018,16.944
2051,7,9,12.265,12.216,14.335
2051,7,16,14.674,13.84,14.603
2051,7,23,14.974,14.413,16.882
2051,7,30,15.441,13.63,16.76
2051,8,6,16.836,13.413,16.267
2051,8,13,15.359,12.922,15.239
2051,8,20,14.62,13.996,16.422
2051,8,27,14.786,13.863,16.505
2051,9,3,14.276,14.09,16.573
2051,9,10,12.701,13.425,16.207
2051,9,17,10.216,13.214,15.386
2051,9,24,10.068,13.442,13.779
2051,10,1,10.578,12.354,14.41
2051,10,8,9.0774,10.369,13.799
2051,10,15,8.0813,7.9251,10.588
2051,10,22,7.1521,7.2063,8.545
2051,10,29,6.6601,6.3772,8.4597
2051,11,5,5.7795,6.6366,9.415
2051,11,12,5.8764,6.9341,9.5958
2051,11,19,6.0503,6.8411,9.5787
2051,11,26,6.1292,6.331,9.7914
2051,12,3,6.1427,5.8711,9.8779
2051,12,10,5.554,5.4733,9.32
2051,12,17,5.041,5.3902,8.154
