2090,1,1,2.7024,3.671,2.1713
2090,1,8,2.9691,3.4716,1.4803
2090,1,15,3.191,3.453,1.0993
2090,1,22,3.4213,4.1665,1.1477
2090,1,29,3.6307,4.1632,1.5531
2090,2,5,3.8587,3.893,2.1616
2090,2,12,4.3766,3.2086,2.6776
2090,2,19,4.3059,3.155,2.3292
2090,2,26,4.3547,3.4207,1.9125
2090,3,5,4.4718,3.8041,2.0576
2090,3,12,4.7667,3.8752,1.7398
2090,3,19,4.2595,3.8789,1.4052
2090,3,26,4.092,3.6637,1.1893
2090,4,2,4.3069,4.1116,1.2501
2090,4,9,4.0047,3.0641,1.8043
2090,4,16,4.3942,2.9417,1.213
2090,4,23,4.1728,3.6981,1.7213
2090,4,30,4.5578,3.6828,2.3789
2090,5,7,4.3891,3.5858,1.1585
2090,5,14,4.102,4.1076,1.389
2090,5,21,4.7691,4.2607,3.545
2090,5,28,5.9698,6.8813,4.7746
2090,6,4,7.1829,8.8167,6.7435
2090,6,11,7.7239,9.7855,6.9875
2090,6,18,7.5468,9.4397,7.2378
2090,6,25,9.6114,9.5699,7.9764
2090,7,2,10.671,8.9453,8.2767
2090,7,9,12.273,10.162,8.1552
2090,7,16,12.906,11.848,10.234
2090,7,23,14.897,12.509,11.828
2090,7,30,16.445,12.772,14.736
2090,8,6,17.576,13.525,14.243
2090,8,13,17.225,13.476,13.17
2090,8,20,16.483,13.156,13.547
2090,8,27,16.44,12.383,12.442
2090,9,3,15.959,12.212,12.182
2090,9,10,15.153,12.293,12.426
2090,9,17,13.516,12.266,11.77
2090,9,24,11.745,11.153,10.58
2090,10,1,11.169,10.687,10.001
2090,10,8,10.897,10.712,9.8685
2090,10,15,11.161,10.207,8.6941
2090,10,22,11.728,9.6322,8.0131
2090,10,29,11.043,9.3563,7.5904
2090,11,5,10.492,8.7202,8.1172
2090,11,12,10.419,8.3228,7.6857
2090,11,19,9.9972,8.2629,6.8995
2090,11,26,9.3895,8.0426,6.3887
2090,12,3,9.0834,7.9517,7.0032
2090,12,10,9.0272,8.0617,6.9729
2090,12,17,8.0362,7.6596,6.7504
2090,12,24,7.687,7.358,6.0432
