4.5115,4.4989,3.656,3.5325
11.535,4.3358,3.3902,3.2152
18.558,4.219,3.1675,2.9644
25.581,3.9866,2.7694,2.6856
32.604,3.8066,2.4127,2.4651
39.627,3.7193,2.1222,2.4049
46.65,3.6444,1.7922,2.27
53.673,3.6419,1.5777,2.0961
60.696,3.6556,1.5212,2.0291
67.719,3.6384,1.4336,1.9836
74.742,3.5566,1.2355,1.8145
81.765,3.5567,1.1708,1.6876
88.788,3.6244,1.2739,1.6533
95.812,3.7584,1.3764,1.7412
102.83,3.9198,1.4612,1.8625
109.86,4.153,1.6425,2.0734
116.88,4.4287,1.944,2.3532
123.9,4.6054,2.1737,2.5506
130.93,4.8237,2.4386,2.785
137.95,5.0258,2.6897,3.0356
144.97,5.1962,2.9344,3.2877
152,5.346,3.1465,3.5003
159.02,5.4749,3.3204,3.6719
166.04,5.6163,3.4831,3.829
173.07,5.7988,3.6407,3.996
180.09,5.9397,3.7882,4.1425
187.11,6.0496,3.9372,4.2741
194.13,6.1512,4.104,4.4165
201.16,6.2477,4.2507,4.5489
208.18,6.3805,4.406,4.6801
215.2,6.5208,4.5592,4.7874
222.23,6.6361,4.7001,4.897
229.25,6.7068,4.8196,5.007
236.27,6.7611,4.9145,5.0879
243.3,6.8723,5.0223,5.2016
250.32,7.0423,5.177,5.365
257.34,7.1823,5.3361,5.5432
264.37,7.2093,5.4179,5.6098
271.39,7.2223,5.4603,5.6291
278.41,7.2584,5.499,5.6886
285.43,7.312,5.5478,5.8003
292.46,7.2979,5.5304,5.8493
299.48,7.2296,5.4737,5.8687
306.5,7.1275,5.409,5.8923
313.53,6.979,5.3526,5.8346
320.55,6.8222,5.2989,5.7363
327.57,6.597,5.2135,5.5254
334.6,6.3753,4.988,5.2602
341.62,6.1105,4.7787,4.9088
348.64,5.791,4.5842,4.4746
355.67,5.531,4.3475,4.1293
362.69,5.0952,4.012,3.85
