2090,1,1,2.4402,1.5555,-1.8007
2090,1,8,2.109,1.56,-1.8138
2090,1,15,1.9479,1.6776,-1.8155
2090,1,22,1.835,2.1434,-1.9155
2090,1,29,1.5996,2.15,-1.5932
2090,2,5,0.73702,2.0734,-1.1159
2090,2,12,0.81806,1.8581,-0.59578
2090,2,19,0.71894,1.486,-0.52017
2090,2,26,0.25488,1.5086,-0.33131
2090,3,5,-0.021006,1.5816,-0.11184
2090,3,12,0.057337,1.471,-0.21633
2090,3,19,0.00243,1.6005,-0.09912
2090,3,26,0.047401,1.6576,0.067701
2090,4,2,0.056463,1.7814,0.37683
2090,4,9,-0.014274,1.9283,0.48383
2090,4,16,0.21412,1.953,0.53492
2090,4,23,0.43484,2.0388,0.59254
2090,4,30,0.58675,2.1515,0.69405
2090,5,7,0.79413,2.379,0.73423
2090,5,14,0.99198,2.6619,0.82888
2090,5,21,1.2102,2.9524,1.0742
2090,5,28,1.3845,3.1417,1.3135
2090,6,4,1.5203,3.3576,1.5352
2090,6,11,1.7576,3.4789,1.6963
2090,6,18,2.127,3.692,1.9269
2090,6,25,2.4575,3.9402,2.1525
2090,7,2,2.7621,4.2036,2.408
2090,7,9,3.0223,4.3928,2.63
2090,7,16,3.149,4.5526,2.8663
2090,7,23,3.2718,4.6763,2.9999
2090,7,30,3.4582,4.9029,3.2427
2090,8,6,3.6242,5.0921,3.4974
2090,8,13,3.7974,5.2329,3.7047
2090,8,20,3.9097,5.3109,3.7349
2090,8,27,3.983,5.4733,3.942
2090,9,3,4.0671,5.6719,4.142
2090,9,10,4.2291,5.8445,4.1939
2090,9,17,4.241,5.7996,4.3877
2090,9,24,4.3441,5.7644,4.57
2090,10,1,4.4066,5.8128,4.4958
2090,10,8,4.5129,5.7993,4.5744
2090,10,15,4.6666,5.8677,4.8172
2090,10,22,4.8508,5.8672,5.0096
2090,10,29,4.8189,5.8987,5.1441
2090,11,5,4.7398,5.875,5.0398
2090,11,12,4.7533,5.8667,5.0124
2090,11,19,4.8014,5.9358,4.8162
