4.5115,3.0279,3.3205,3.043
11.535,2.7185,3.0763,2.738
18.558,2.4235,2.8826,2.4808
25.581,2.0387,2.6262,2.1795
32.604,1.8149,2.3632,2.0437
39.627,1.7235,2.1478,2.0396
46.65,1.6953,1.9335,1.9933
53.673,1.8076,1.7974,2.0226
60.696,1.9053,1.7328,2.0518
67.719,1.8948,1.631,1.929
74.742,1.777,1.4731,1.6779
81.765,1.7145,1.4339,1.5598
88.788,1.7381,1.5129,1.6016
95.812,1.813,1.5686,1.7229
102.83,1.9128,1.6303,1.8695
109.86,2.1112,1.8224,2.0651
116.88,2.3867,2.11,2.3568
123.9,2.5575,2.3459,2.5902
130.93,2.7852,2.5992,2.8501
137.95,3.0115,2.8261,3.1011
144.97,3.2332,3.0706,3.345
152,3.4307,3.2902,3.5595
159.02,3.5898,3.4644,3.7367
166.04,3.7474,3.6292,3.8936
173.07,3.9225,3.7889,4.0472
180.09,4.083,3.927,4.1845
187.11,4.2171,4.0655,4.3066
194.13,4.3343,4.2131,4.4215
201.16,4.4607,4.3594,4.5276
208.18,4.6187,4.5254,4.6585
215.2,4.7925,4.6877,4.7854
222.23,4.9576,4.8263,4.9019
229.25,5.0738,4.9372,5.0065
236.27,5.1639,5.0252,5.0864
243.3,5.2451,5.1278,5.1853
250.32,5.3816,5.2774,5.3393
257.34,5.5096,5.4263,5.5104
264.37,5.5377,5.4676,5.5595
271.39,5.5536,5.4823,5.5686
278.41,5.582,5.5166,5.6399
285.43,5.6321,5.57,5.7025
292.46,5.6377,5.5447,5.705
299.48,5.616,5.4881,5.6977
306.5,5.5575,5.4092,5.7055
313.53,5.4518,5.3332,5.6374
320.55,5.3506,5.2219,5.5668
327.57,5.2126,5.0502,5.3668
334.6,5.0055,4.8091,5.0727
341.62,4.7151,4.5232,4.7588
348.64,4.3501,4.1632,4.4188
355.67,4.0539,3.774,4.2033
362.69,3.6033,3.4726,3.8382
